Node Number,X Location (in),Y Location (in),Z Location (in)
23152,20.632,3.7964,5.e-002
23153,20.872,3.7959,0.1
23154,20.792,3.8757,0.1
23155,20.792,3.7961,5.e-002
23156,21.033,3.7956,0.1
23157,20.952,3.8753,0.1
23158,20.952,3.7957,5.e-002
23159,21.193,3.7952,0.1
23160,21.113,3.875,0.1
23161,21.113,3.7954,5.e-002
23162,21.353,3.7949,0.1
23163,21.273,3.8746,0.1
23164,21.273,3.7951,5.e-002
23165,21.514,3.7946,0.1
23166,21.434,3.8742,0.1
23167,21.434,3.7947,5.e-002
23168,21.674,3.7943,0.1
23169,21.594,3.8739,0.1
23170,21.594,3.7944,5.e-002
23171,21.835,3.7939,0.1
23172,21.754,3.8735,0.1
23173,21.754,3.7941,5.e-002
23174,21.995,3.7936,0.1
23175,21.915,3.8731,0.1
23176,21.915,3.7938,5.e-002
23177,22.155,3.7933,0.1
23178,22.075,3.8728,0.1
23179,22.075,3.7934,5.e-002
23180,22.316,3.7929,0.1
23181,22.236,3.8724,0.1
23182,22.236,3.7931,5.e-002
23183,22.476,3.7926,0.1
23184,22.396,3.872,0.1
23185,22.396,3.7928,5.e-002
23186,22.637,3.7923,0.1
23187,22.556,3.8717,0.1
23188,22.556,3.7924,5.e-002
23189,22.797,3.7919,0.1
23190,22.717,3.8713,0.1
23191,22.717,3.7921,5.e-002
23192,22.957,3.7916,0.1
23193,22.877,3.871,0.1
23194,22.877,3.7918,5.e-002
23195,23.118,3.7913,0.1
23196,23.038,3.8706,0.1
23197,23.038,3.7915,5.e-002
23198,23.278,3.791,0.1
23199,23.198,3.8702,0.1
23200,23.198,3.7911,5.e-002
23201,23.439,3.7906,0.1
23202,23.358,3.8699,0.1
23203,23.358,3.7908,5.e-002
23204,23.599,3.7903,0.1
23205,23.519,3.8695,0.1
23206,23.519,3.7905,5.e-002
23207,23.759,3.79,0.1
23208,23.679,3.8691,0.1
23209,23.679,3.7901,5.e-002
23210,23.84,3.8688,0.1
23211,23.84,3.7898,5.e-002
23212,23.92,3.7896,0.1
23213,2.9073,3.9994,0.1
23214,2.8271,4.0765,0.1
23215,2.8271,3.9996,5.e-002
23216,2.7469,3.9998,0.1
23217,3.0677,3.999,0.1
23218,2.9875,4.0762,0.1
23219,2.9875,3.9992,5.e-002
23220,3.2281,3.9986,0.1
23221,3.1479,4.0758,0.1
23222,3.1479,3.9988,5.e-002
23223,3.3885,3.9982,0.1
23224,3.3083,4.0754,0.1
23225,3.3083,3.9984,5.e-002
23226,3.5489,3.9978,0.1
23227,3.4687,4.075,0.1
23228,3.4687,3.998,5.e-002
23229,3.7093,3.9974,0.1
23230,3.6291,4.0746,0.1
23231,3.6291,3.9976,5.e-002
23232,3.8697,3.997,0.1
23233,3.7895,4.0743,0.1
23234,3.7895,3.9972,5.e-002
23235,4.0301,3.9966,0.1
23236,3.9499,4.0739,0.1
23237,3.9499,3.9968,5.e-002
23238,4.1905,3.9962,0.1
23239,4.1103,4.0735,0.1
23240,4.1103,3.9964,5.e-002
23241,4.3509,3.9958,0.1
23242,4.2707,4.0731,0.1
23243,4.2707,3.996,5.e-002
23244,4.5113,3.9954,0.1
23245,4.4311,4.0727,0.1
23246,4.4311,3.9956,5.e-002
23247,4.6717,3.9951,0.1
23248,4.5915,4.0724,0.1
23249,4.5915,3.9953,5.e-002
23250,4.8321,3.9947,0.1
23251,4.7519,4.072,0.1
23252,4.7519,3.9949,5.e-002
23253,4.9925,3.9943,0.1
23254,4.9123,4.0716,0.1
23255,4.9123,3.9945,5.e-002
23256,5.1529,3.9939,0.1
23257,5.0727,4.0712,0.1
23258,5.0727,3.9941,5.e-002
23259,5.3133,3.9935,0.1
23260,5.2331,4.0708,0.1
23261,5.2331,3.9937,5.e-002
23262,5.4737,3.9931,0.1
23263,5.3935,4.0705,0.1
23264,5.3935,3.9933,5.e-002
23265,5.6341,3.9927,0.1
23266,5.5539,4.0701,0.1
23267,5.5539,3.9929,5.e-002
23268,5.7945,3.9923,0.1
23269,5.7143,4.0697,0.1
23270,5.7143,3.9925,5.e-002
23271,5.9549,3.9919,0.1
23272,5.8747,4.0693,0.1
23273,5.8747,3.9921,5.e-002
23274,6.1153,3.9915,0.1
23275,6.0351,4.0689,0.1
23276,6.0351,3.9917,5.e-002
23277,6.2757,3.9911,0.1
23278,6.1955,4.0686,0.1
23279,6.1955,3.9913,5.e-002
23280,6.4361,3.9907,0.1
23281,6.3559,4.0682,0.1
23282,6.3559,3.9909,5.e-002
23283,6.5965,3.9903,0.1
23284,6.5163,4.0678,0.1
23285,6.5163,3.9905,5.e-002
23286,6.7569,3.9899,0.1
23287,6.6767,4.0674,0.1
23288,6.6767,3.9901,5.e-002
23289,6.9173,3.9895,0.1
23290,6.8371,4.067,0.1
23291,6.8371,3.9897,5.e-002
23292,7.0777,3.9891,0.1
23293,6.9975,4.0666,0.1
23294,6.9975,3.9893,5.e-002
23295,7.2381,3.9887,0.1
23296,7.1579,4.0663,0.1
23297,7.1579,3.9889,5.e-002
23298,7.3985,3.9883,0.1
23299,7.3183,4.0659,0.1
23300,7.3183,3.9885,5.e-002
23301,7.5589,3.9879,0.1
23302,7.4787,4.0655,0.1
23303,7.4787,3.9881,5.e-002
23304,7.7193,3.9875,0.1
23305,7.6391,4.0651,0.1
23306,7.6391,3.9877,5.e-002
23307,7.8797,3.9871,0.1
23308,7.7995,4.0647,0.1
23309,7.7995,3.9873,5.e-002
23310,8.0401,3.9867,0.1
23311,7.9599,4.0644,0.1
23312,7.9599,3.9869,5.e-002
23313,8.2005,3.9863,0.1
23314,8.1203,4.064,0.1
23315,8.1203,3.9865,5.e-002
23316,8.3609,3.986,0.1
23317,8.2807,4.0636,0.1
23318,8.2807,3.9861,5.e-002
23319,8.5213,3.9856,0.1
23320,8.4411,4.0632,0.1
23321,8.4411,3.9858,5.e-002
23322,8.6817,3.9852,0.1
23323,8.6015,4.0628,0.1
23324,8.6015,3.9854,5.e-002
23325,8.8421,3.9848,0.1
23326,8.7619,4.0625,0.1
23327,8.7619,3.985,5.e-002
23328,9.0025,3.9844,0.1
23329,8.9223,4.0621,0.1
23330,8.9223,3.9846,5.e-002
23331,9.1629,3.984,0.1
23332,9.0827,4.0617,0.1
23333,9.0827,3.9842,5.e-002
23334,9.3233,3.9836,0.1
23335,9.2431,4.0613,0.1
23336,9.2431,3.9838,5.e-002
23337,9.4837,3.9832,0.1
23338,9.4035,4.0609,0.1
23339,9.4035,3.9834,5.e-002
23340,9.6441,3.9828,0.1
23341,9.5639,4.0606,0.1
23342,9.5639,3.983,5.e-002
23343,9.8045,3.9824,0.1
23344,9.7243,4.0602,0.1
23345,9.7243,3.9826,5.e-002
23346,9.9649,3.982,0.1
23347,9.8847,4.0598,0.1
23348,9.8847,3.9822,5.e-002
23349,10.125,3.9816,0.1
23350,10.045,4.0594,0.1
23351,10.045,3.9818,5.e-002
23352,10.286,3.9812,0.1
23353,10.206,4.059,0.1
23354,10.206,3.9814,5.e-002
23355,10.446,3.9808,0.1
23356,10.366,4.0587,0.1
23357,10.366,3.981,5.e-002
23358,10.607,3.9804,0.1
23359,10.526,4.0583,0.1
23360,10.526,3.9806,5.e-002
23361,10.767,3.98,0.1
23362,10.687,4.0579,0.1
23363,10.687,3.9802,5.e-002
23364,10.927,3.9796,0.1
23365,10.847,4.0575,0.1
23366,10.847,3.9798,5.e-002
23367,11.088,3.9792,0.1
23368,11.008,4.0571,0.1
23369,11.008,3.9794,5.e-002
23370,11.248,3.9788,0.1
23371,11.168,4.0568,0.1
23372,11.168,3.979,5.e-002
23373,11.409,3.9784,0.1
23374,11.328,4.0564,0.1
23375,11.328,3.9786,5.e-002
23376,11.569,3.978,0.1
23377,11.489,4.056,0.1
23378,11.489,3.9782,5.e-002
23379,11.729,3.9776,0.1
23380,11.649,4.0556,0.1
23381,11.649,3.9778,5.e-002
23382,11.89,3.9772,0.1
23383,11.81,4.0552,0.1
23384,11.81,3.9774,5.e-002
23385,12.05,3.9769,0.1
23386,11.97,4.0549,0.1
23387,11.97,3.977,5.e-002
23388,12.211,3.9765,0.1
23389,12.13,4.0545,0.1
23390,12.13,3.9767,5.e-002
23391,12.371,3.9761,0.1
23392,12.291,4.0541,0.1
23393,12.291,3.9763,5.e-002
23394,12.531,3.9757,0.1
23395,12.451,4.0537,0.1
23396,12.451,3.9759,5.e-002
23397,12.692,3.9753,0.1
23398,12.612,4.0533,0.1
23399,12.612,3.9755,5.e-002
23400,12.852,3.9749,0.1
23401,12.772,4.053,0.1
23402,12.772,3.9751,5.e-002
23403,13.013,3.9745,0.1
23404,12.932,4.0526,0.1
23405,12.932,3.9747,5.e-002
23406,13.173,3.9741,0.1
23407,13.093,4.0522,0.1
23408,13.093,3.9743,5.e-002
23409,13.333,3.9737,0.1
23410,13.253,4.0518,0.1
23411,13.253,3.9739,5.e-002
23412,13.494,3.9733,0.1
23413,13.414,4.0514,0.1
23414,13.414,3.9735,5.e-002
23415,13.654,3.9729,0.1
23416,13.574,4.051,0.1
23417,13.574,3.9731,5.e-002
23418,13.815,3.9725,0.1
23419,13.734,4.0507,0.1
23420,13.734,3.9727,5.e-002
23421,13.975,3.9721,0.1
23422,13.895,4.0503,0.1
23423,13.895,3.9723,5.e-002
23424,14.135,3.9717,0.1
23425,14.055,4.0499,0.1
23426,14.055,3.9719,5.e-002
23427,14.296,3.9713,0.1
23428,14.216,4.0495,0.1
23429,14.216,3.9715,5.e-002
23430,14.456,3.9709,0.1
23431,14.376,4.0491,0.1
23432,14.376,3.9711,5.e-002
23433,14.617,3.9705,0.1
23434,14.536,4.0488,0.1
23435,14.536,3.9707,5.e-002
23436,14.777,3.9701,0.1
23437,14.697,4.0484,0.1
23438,14.697,3.9703,5.e-002
23439,14.937,3.9697,0.1
23440,14.857,4.048,0.1
23441,14.857,3.9699,5.e-002
23442,15.098,3.9693,0.1
23443,15.018,4.0476,0.1
23444,15.018,3.9695,5.e-002
23445,15.258,3.9689,0.1
23446,15.178,4.0472,0.1
23447,15.178,3.9691,5.e-002
23448,15.419,3.9685,0.1
23449,15.338,4.0469,0.1
23450,15.338,3.9687,5.e-002
23451,15.579,3.9681,0.1
23452,15.499,4.0465,0.1
23453,15.499,3.9683,5.e-002
23454,15.739,3.9677,0.1
23455,15.659,4.0461,0.1
23456,15.659,3.9679,5.e-002
23457,15.9,3.9674,0.1
23458,15.82,4.0457,0.1
23459,15.82,3.9676,5.e-002
23460,16.06,3.967,0.1
23461,15.98,4.0453,0.1
23462,15.98,3.9672,5.e-002
23463,16.221,3.9666,0.1
23464,16.14,4.045,0.1
23465,16.14,3.9668,5.e-002
23466,16.381,3.9662,0.1
23467,16.301,4.0446,0.1
23468,16.301,3.9664,5.e-002
23469,16.541,3.9658,0.1
23470,16.461,4.0442,0.1
23471,16.461,3.966,5.e-002
23472,16.702,3.9654,0.1
23473,16.622,4.0438,0.1
23474,16.622,3.9656,5.e-002
23475,16.862,3.965,0.1
23476,16.782,4.0434,0.1
23477,16.782,3.9652,5.e-002
23478,17.023,3.9646,0.1
23479,16.942,4.0431,0.1
23480,16.942,3.9648,5.e-002
23481,17.183,3.9642,0.1
23482,17.103,4.0427,0.1
23483,17.103,3.9644,5.e-002
23484,17.343,3.9638,0.1
23485,17.263,4.0423,0.1
23486,17.263,3.964,5.e-002
23487,17.504,3.9634,0.1
23488,17.424,4.0419,0.1
23489,17.424,3.9636,5.e-002
23490,17.664,3.963,0.1
23491,17.584,4.0415,0.1
23492,17.584,3.9632,5.e-002
23493,17.825,3.9626,0.1
23494,17.744,4.0412,0.1
23495,17.744,3.9628,5.e-002
23496,17.985,3.9622,0.1
23497,17.905,4.0408,0.1
23498,17.905,3.9624,5.e-002
23499,18.145,3.9618,0.1
23500,18.065,4.0404,0.1
23501,18.065,3.962,5.e-002
23502,18.306,3.9614,0.1
23503,18.226,4.04,0.1
23504,18.226,3.9616,5.e-002
23505,18.466,3.961,0.1
23506,18.386,4.0396,0.1
23507,18.386,3.9612,5.e-002
23508,18.627,3.9606,0.1
23509,18.546,4.0393,0.1
23510,18.546,3.9608,5.e-002
23511,18.787,3.9602,0.1
23512,18.707,4.0389,0.1
23513,18.707,3.9604,5.e-002
23514,18.947,3.9598,0.1
23515,18.867,4.0385,0.1
23516,18.867,3.96,5.e-002
23517,19.108,3.9594,0.1
23518,19.028,4.0381,0.1
23519,19.028,3.9596,5.e-002
23520,19.268,3.959,0.1
23521,19.188,4.0377,0.1
23522,19.188,3.9592,5.e-002
23523,19.429,3.9586,0.1
23524,19.348,4.0374,0.1
23525,19.348,3.9588,5.e-002
23526,19.589,3.9583,0.1
23527,19.509,4.037,0.1
23528,19.509,3.9584,5.e-002
23529,19.749,3.9579,0.1
23530,19.669,4.0366,0.1
23531,19.669,3.9581,5.e-002
23532,19.91,3.9575,0.1
23533,19.83,4.0362,0.1
23534,19.83,3.9577,5.e-002
23535,20.07,3.9571,0.1
23536,19.99,4.0358,0.1
23537,19.99,3.9573,5.e-002
23538,20.231,3.9567,0.1
23539,20.15,4.0354,0.1
23540,20.15,3.9569,5.e-002
23541,20.391,3.9563,0.1
23542,20.311,4.0351,0.1
23543,20.311,3.9565,5.e-002
23544,20.551,3.9559,0.1
23545,20.471,4.0347,0.1
23546,20.471,3.9561,5.e-002
23547,20.712,3.9555,0.1
23548,20.632,4.0343,0.1
23549,20.632,3.9557,5.e-002
23550,20.872,3.9551,0.1
23551,20.792,4.0339,0.1
23552,20.792,3.9553,5.e-002
23553,21.033,3.9547,0.1
23554,20.952,4.0335,0.1
23555,20.952,3.9549,5.e-002
23556,21.193,3.9543,0.1
23557,21.113,4.0332,0.1
23558,21.113,3.9545,5.e-002
23559,21.353,3.9539,0.1
23560,21.273,4.0328,0.1
23561,21.273,3.9541,5.e-002
23562,21.514,3.9535,0.1
23563,21.434,4.0324,0.1
23564,21.434,3.9537,5.e-002
23565,21.674,3.9531,0.1
23566,21.594,4.032,0.1
23567,21.594,3.9533,5.e-002
23568,21.835,3.9527,0.1
23569,21.754,4.0316,0.1
23570,21.754,3.9529,5.e-002
23571,21.995,3.9523,0.1
23572,21.915,4.0313,0.1
23573,21.915,3.9525,5.e-002
23574,22.155,3.9519,0.1
23575,22.075,4.0309,0.1
23576,22.075,3.9521,5.e-002
23577,22.316,3.9515,0.1
23578,22.236,4.0305,0.1
23579,22.236,3.9517,5.e-002
23580,22.476,3.9511,0.1
23581,22.396,4.0301,0.1
23582,22.396,3.9513,5.e-002
23583,22.637,3.9507,0.1
23584,22.556,4.0297,0.1
23585,22.556,3.9509,5.e-002
23586,22.797,3.9503,0.1
23587,22.717,4.0294,0.1
23588,22.717,3.9505,5.e-002
23589,22.957,3.9499,0.1
23590,22.877,4.029,0.1
23591,22.877,3.9501,5.e-002
23592,23.118,3.9495,0.1
23593,23.038,4.0286,0.1
23594,23.038,3.9497,5.e-002
23595,23.278,3.9491,0.1
23596,23.198,4.0282,0.1
23597,23.198,3.9493,5.e-002
23598,23.439,3.9488,0.1
23599,23.358,4.0278,0.1
23600,23.358,3.949,5.e-002
23601,23.599,3.9484,0.1
23602,23.519,4.0275,0.1
23603,23.519,3.9486,5.e-002
23604,23.759,3.948,0.1
23605,23.679,4.0271,0.1
23606,23.679,3.9482,5.e-002
23607,23.84,4.0267,0.1
23608,23.84,3.9478,5.e-002
23609,23.92,3.9476,0.1
23610,2.9073,4.1533,0.1
23611,2.8271,4.2304,0.1
23612,2.8271,4.1535,5.e-002
23613,2.7469,4.1537,0.1
23614,3.0677,4.1529,0.1
23615,2.9875,4.2301,0.1
23616,2.9875,4.1531,5.e-002
23617,3.2281,4.1526,0.1
23618,3.1479,4.2297,0.1
23619,3.1479,4.1528,5.e-002
23620,3.3885,4.1522,0.1
23621,3.3083,4.2294,0.1
23622,3.3083,4.1524,5.e-002
23623,3.5489,4.1518,0.1
23624,3.4687,4.229,0.1
23625,3.4687,4.152,5.e-002
23626,3.7093,4.1515,0.1
23627,3.6291,4.2287,0.1
23628,3.6291,4.1517,5.e-002
23629,3.8697,4.1511,0.1
23630,3.7895,4.2283,0.1
23631,3.7895,4.1513,5.e-002
23632,4.0301,4.1507,0.1
23633,3.9499,4.228,0.1
23634,3.9499,4.1509,5.e-002
23635,4.1905,4.1504,0.1
23636,4.1103,4.2276,0.1
23637,4.1103,4.1506,5.e-002
23638,4.3509,4.15,0.1
23639,4.2707,4.2273,0.1
23640,4.2707,4.1502,5.e-002
23641,4.5113,4.1496,0.1
23642,4.4311,4.2269,0.1
23643,4.4311,4.1498,5.e-002
23644,4.6717,4.1493,0.1
23645,4.5915,4.2266,0.1
23646,4.5915,4.1495,5.e-002
23647,4.8321,4.1489,0.1
23648,4.7519,4.2262,0.1
23649,4.7519,4.1491,5.e-002
23650,4.9925,4.1485,0.1
23651,4.9123,4.2259,0.1
23652,4.9123,4.1487,5.e-002
23653,5.1529,4.1482,0.1
23654,5.0727,4.2255,0.1
23655,5.0727,4.1484,5.e-002
23656,5.3133,4.1478,0.1
23657,5.2331,4.2252,0.1
23658,5.2331,4.148,5.e-002
23659,5.4737,4.1475,0.1
23660,5.3935,4.2248,0.1
23661,5.3935,4.1476,5.e-002
23662,5.6341,4.1471,0.1
23663,5.5539,4.2245,0.1
23664,5.5539,4.1473,5.e-002
23665,5.7945,4.1467,0.1
23666,5.7143,4.2241,0.1
23667,5.7143,4.1469,5.e-002
23668,5.9549,4.1464,0.1
23669,5.8747,4.2238,0.1
23670,5.8747,4.1465,5.e-002
23671,6.1153,4.146,0.1
23672,6.0351,4.2234,0.1
23673,6.0351,4.1462,5.e-002
23674,6.2757,4.1456,0.1
23675,6.1955,4.2231,0.1
23676,6.1955,4.1458,5.e-002
23677,6.4361,4.1453,0.1
23678,6.3559,4.2227,0.1
23679,6.3559,4.1454,5.e-002
23680,6.5965,4.1449,0.1
23681,6.5163,4.2224,0.1
23682,6.5163,4.1451,5.e-002
23683,6.7569,4.1445,0.1
23684,6.6767,4.222,0.1
23685,6.6767,4.1447,5.e-002
23686,6.9173,4.1442,0.1
23687,6.8371,4.2217,0.1
23688,6.8371,4.1443,5.e-002
23689,7.0777,4.1438,0.1
23690,6.9975,4.2213,0.1
23691,6.9975,4.144,5.e-002
23692,7.2381,4.1434,0.1
23693,7.1579,4.221,0.1
23694,7.1579,4.1436,5.e-002
23695,7.3985,4.1431,0.1
23696,7.3183,4.2206,0.1
23697,7.3183,4.1433,5.e-002
23698,7.5589,4.1427,0.1
23699,7.4787,4.2203,0.1
23700,7.4787,4.1429,5.e-002
23701,7.7193,4.1423,0.1
23702,7.6391,4.2199,0.1
23703,7.6391,4.1425,5.e-002
23704,7.8797,4.142,0.1
23705,7.7995,4.2196,0.1
23706,7.7995,4.1422,5.e-002
23707,8.0401,4.1416,0.1
23708,7.9599,4.2192,0.1
23709,7.9599,4.1418,5.e-002
23710,8.2005,4.1412,0.1
23711,8.1203,4.2189,0.1
23712,8.1203,4.1414,5.e-002
23713,8.3609,4.1409,0.1
23714,8.2807,4.2185,0.1
23715,8.2807,4.1411,5.e-002
23716,8.5213,4.1405,0.1
23717,8.4411,4.2182,0.1
23718,8.4411,4.1407,5.e-002
23719,8.6817,4.1401,0.1
23720,8.6015,4.2178,0.1
23721,8.6015,4.1403,5.e-002
23722,8.8421,4.1398,0.1
23723,8.7619,4.2175,0.1
23724,8.7619,4.14,5.e-002
23725,9.0025,4.1394,0.1
23726,8.9223,4.2171,0.1
23727,8.9223,4.1396,5.e-002
23728,9.1629,4.1391,0.1
23729,9.0827,4.2168,0.1
23730,9.0827,4.1392,5.e-002
23731,9.3233,4.1387,0.1
23732,9.2431,4.2164,0.1
23733,9.2431,4.1389,5.e-002
23734,9.4837,4.1383,0.1
23735,9.4035,4.2161,0.1
23736,9.4035,4.1385,5.e-002
23737,9.6441,4.138,0.1
23738,9.5639,4.2157,0.1
23739,9.5639,4.1381,5.e-002
23740,9.8045,4.1376,0.1
23741,9.7243,4.2154,0.1
23742,9.7243,4.1378,5.e-002
23743,9.9649,4.1372,0.1
23744,9.8847,4.215,0.1
23745,9.8847,4.1374,5.e-002
23746,10.125,4.1369,0.1
23747,10.045,4.2147,0.1
23748,10.045,4.137,5.e-002
23749,10.286,4.1365,0.1
23750,10.206,4.2143,0.1
23751,10.206,4.1367,5.e-002
23752,10.446,4.1361,0.1
23753,10.366,4.214,0.1
23754,10.366,4.1363,5.e-002
23755,10.607,4.1358,0.1
23756,10.526,4.2136,0.1
23757,10.526,4.1359,5.e-002
23758,10.767,4.1354,0.1
23759,10.687,4.2133,0.1
23760,10.687,4.1356,5.e-002
23761,10.927,4.135,0.1
23762,10.847,4.2129,0.1
23763,10.847,4.1352,5.e-002
23764,11.088,4.1347,0.1
23765,11.008,4.2126,0.1
23766,11.008,4.1349,5.e-002
23767,11.248,4.1343,0.1
23768,11.168,4.2122,0.1
23769,11.168,4.1345,5.e-002
23770,11.409,4.1339,0.1
23771,11.328,4.2119,0.1
23772,11.328,4.1341,5.e-002
23773,11.569,4.1336,0.1
23774,11.489,4.2115,0.1
23775,11.489,4.1338,5.e-002
23776,11.729,4.1332,0.1
23777,11.649,4.2112,0.1
23778,11.649,4.1334,5.e-002
23779,11.89,4.1328,0.1
23780,11.81,4.2108,0.1
23781,11.81,4.133,5.e-002
23782,12.05,4.1325,0.1
23783,11.97,4.2105,0.1
23784,11.97,4.1327,5.e-002
23785,12.211,4.1321,0.1
23786,12.13,4.2101,0.1
23787,12.13,4.1323,5.e-002
23788,12.371,4.1317,0.1
23789,12.291,4.2098,0.1
23790,12.291,4.1319,5.e-002
23791,12.531,4.1314,0.1
23792,12.451,4.2094,0.1
23793,12.451,4.1316,5.e-002
23794,12.692,4.131,0.1
23795,12.612,4.2091,0.1
23796,12.612,4.1312,5.e-002
23797,12.852,4.1307,0.1
23798,12.772,4.2087,0.1
23799,12.772,4.1308,5.e-002
23800,13.013,4.1303,0.1
23801,12.932,4.2084,0.1
23802,12.932,4.1305,5.e-002
23803,13.173,4.1299,0.1
23804,13.093,4.208,0.1
23805,13.093,4.1301,5.e-002
23806,13.333,4.1296,0.1
23807,13.253,4.2077,0.1
23808,13.253,4.1297,5.e-002
23809,13.494,4.1292,0.1
23810,13.414,4.2073,0.1
23811,13.414,4.1294,5.e-002
23812,13.654,4.1288,0.1
23813,13.574,4.207,0.1
23814,13.574,4.129,5.e-002
23815,13.815,4.1285,0.1
23816,13.734,4.2066,0.1
23817,13.734,4.1286,5.e-002
23818,13.975,4.1281,0.1
23819,13.895,4.2063,0.1
23820,13.895,4.1283,5.e-002
23821,14.135,4.1277,0.1
23822,14.055,4.2059,0.1
23823,14.055,4.1279,5.e-002
23824,14.296,4.1274,0.1
23825,14.216,4.2056,0.1
23826,14.216,4.1275,5.e-002
23827,14.456,4.127,0.1
23828,14.376,4.2052,0.1
23829,14.376,4.1272,5.e-002
23830,14.617,4.1266,0.1
23831,14.536,4.2049,0.1
23832,14.536,4.1268,5.e-002
23833,14.777,4.1263,0.1
23834,14.697,4.2045,0.1
23835,14.697,4.1264,5.e-002
23836,14.937,4.1259,0.1
23837,14.857,4.2042,0.1
23838,14.857,4.1261,5.e-002
23839,15.098,4.1255,0.1
23840,15.018,4.2038,0.1
23841,15.018,4.1257,5.e-002
23842,15.258,4.1252,0.1
23843,15.178,4.2035,0.1
23844,15.178,4.1254,5.e-002
23845,15.419,4.1248,0.1
23846,15.338,4.2031,0.1
23847,15.338,4.125,5.e-002
23848,15.579,4.1244,0.1
23849,15.499,4.2028,0.1
23850,15.499,4.1246,5.e-002
23851,15.739,4.1241,0.1
23852,15.659,4.2024,0.1
23853,15.659,4.1243,5.e-002
23854,15.9,4.1237,0.1
23855,15.82,4.2021,0.1
23856,15.82,4.1239,5.e-002
23857,16.06,4.1233,0.1
23858,15.98,4.2017,0.1
23859,15.98,4.1235,5.e-002
23860,16.221,4.123,0.1
23861,16.14,4.2014,0.1
23862,16.14,4.1232,5.e-002
23863,16.381,4.1226,0.1
23864,16.301,4.201,0.1
23865,16.301,4.1228,5.e-002
23866,16.541,4.1222,0.1
23867,16.461,4.2007,0.1
23868,16.461,4.1224,5.e-002
23869,16.702,4.1219,0.1
23870,16.622,4.2003,0.1
23871,16.622,4.1221,5.e-002
23872,16.862,4.1215,0.1
23873,16.782,4.2,0.1
23874,16.782,4.1217,5.e-002
23875,17.023,4.1212,0.1
23876,16.942,4.1996,0.1
23877,16.942,4.1213,5.e-002
23878,17.183,4.1208,0.1
23879,17.103,4.1993,0.1
23880,17.103,4.121,5.e-002
23881,17.343,4.1204,0.1
23882,17.263,4.1989,0.1
23883,17.263,4.1206,5.e-002
23884,17.504,4.1201,0.1
23885,17.424,4.1986,0.1
23886,17.424,4.1202,5.e-002
23887,17.664,4.1197,0.1
23888,17.584,4.1982,0.1
23889,17.584,4.1199,5.e-002
23890,17.825,4.1193,0.1
23891,17.744,4.1979,0.1
23892,17.744,4.1195,5.e-002
23893,17.985,4.119,0.1
23894,17.905,4.1975,0.1
23895,17.905,4.1191,5.e-002
23896,18.145,4.1186,0.1
23897,18.065,4.1972,0.1
23898,18.065,4.1188,5.e-002
23899,18.306,4.1182,0.1
23900,18.226,4.1968,0.1
23901,18.226,4.1184,5.e-002
23902,18.466,4.1179,0.1
23903,18.386,4.1965,0.1
23904,18.386,4.118,5.e-002
23905,18.627,4.1175,0.1
23906,18.546,4.1961,0.1
23907,18.546,4.1177,5.e-002
23908,18.787,4.1171,0.1
23909,18.707,4.1958,0.1
23910,18.707,4.1173,5.e-002
23911,18.947,4.1168,0.1
23912,18.867,4.1954,0.1
23913,18.867,4.117,5.e-002
23914,19.108,4.1164,0.1
23915,19.028,4.1951,0.1
23916,19.028,4.1166,5.e-002
23917,19.268,4.116,0.1
23918,19.188,4.1947,0.1
23919,19.188,4.1162,5.e-002
23920,19.429,4.1157,0.1
23921,19.348,4.1944,0.1
23922,19.348,4.1159,5.e-002
23923,19.589,4.1153,0.1
23924,19.509,4.194,0.1
23925,19.509,4.1155,5.e-002
23926,19.749,4.1149,0.1
23927,19.669,4.1937,0.1
23928,19.669,4.1151,5.e-002
23929,19.91,4.1146,0.1
23930,19.83,4.1933,0.1
23931,19.83,4.1148,5.e-002
23932,20.07,4.1142,0.1
23933,19.99,4.193,0.1
23934,19.99,4.1144,5.e-002
23935,20.231,4.1138,0.1
23936,20.15,4.1926,0.1
23937,20.15,4.114,5.e-002
23938,20.391,4.1135,0.1
23939,20.311,4.1923,0.1
23940,20.311,4.1137,5.e-002
23941,20.551,4.1131,0.1
23942,20.471,4.1919,0.1
23943,20.471,4.1133,5.e-002
23944,20.712,4.1128,0.1
23945,20.632,4.1916,0.1
23946,20.632,4.1129,5.e-002
23947,20.872,4.1124,0.1
23948,20.792,4.1912,0.1
23949,20.792,4.1126,5.e-002
23950,21.033,4.112,0.1
23951,20.952,4.1909,0.1
23952,20.952,4.1122,5.e-002
23953,21.193,4.1117,0.1
23954,21.113,4.1905,0.1
23955,21.113,4.1118,5.e-002
23956,21.353,4.1113,0.1
23957,21.273,4.1902,0.1
23958,21.273,4.1115,5.e-002
23959,21.514,4.1109,0.1
23960,21.434,4.1898,0.1
23961,21.434,4.1111,5.e-002
23962,21.674,4.1106,0.1
23963,21.594,4.1895,0.1
23964,21.594,4.1107,5.e-002
23965,21.835,4.1102,0.1
23966,21.754,4.1891,0.1
23967,21.754,4.1104,5.e-002
23968,21.995,4.1098,0.1
23969,21.915,4.1888,0.1
23970,21.915,4.11,5.e-002
23971,22.155,4.1095,0.1
23972,22.075,4.1884,0.1
23973,22.075,4.1096,5.e-002
23974,22.316,4.1091,0.1
23975,22.236,4.1881,0.1
23976,22.236,4.1093,5.e-002
23977,22.476,4.1087,0.1
23978,22.396,4.1877,0.1
